score,domain,merchant_name,possible_official_url,title,snippet,query,occurrences,source_files,discovery_statuses,result_bucket,result_reason,v2_bucket,v2_reason
100,skiny.com,SKINY DIGITAL GIFT VOUCHER,https://www.skiny.com/en-de/products/skiny-gift-card,SKINY DIGITAL GIFT VOUCHER,"SKINY Digital Gift Voucher. Touch to zoom. SKINY Digital Gift Voucher. SKINY ... perfume, deodorant or similar as well as smoke odor). Soiled or damaged ...","""perfume"" ""gift voucher"" Greece",5,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,MANUAL_REVIEW,foreign_or_unclear_market_relevance
100,skyros.com,Gift Vouchers - Skyros Holidays,https://skyros.com/gift-vouchers/,Gift Vouchers - Skyros Holidays,"Art Courses, Astronomy Courses, Comedy Improvisation, Dance Courses, Music ... To purchase a gift card please call us on 01983 865 566 or send an email to ...","""courses"" ""gift card"" Greece",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,MANUAL_REVIEW,foreign_or_unclear_market_relevance
100,somanyqueens.com,Gift Vouchers - Home to beautiful small labels - somanyqueens.com,https://www.somanyqueens.com/shop/gift-vouchers-1/,Gift Vouchers - Home to beautiful small labels - somanyqueens.com,"As a giver, you not only offer a gift voucher worth a certain amount but also a special shopping experience! Our CONCEPT STORE in Perroy / VD is known for its ...","""concept store"" ""gift voucher"" Greece",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,MANUAL_REVIEW,foreign_or_unclear_market_relevance
55,sportistas.com,Sportistas,https://www.sportistas.com/el/giftcard?srsltid=AfmBOoqDan8zhBnxddj5k6ZxC0sGdayk7fhWR2U4AJ-4FQJAELtnFDNB,Sportistas,... ShoesΦούτερΦούστεςTop μπλούζες με μακρύ μανίκιΣκούφοιΣανδάλια-Πέδιλα ... Gift card. Sportistas Giftcard. Για ποιόν/α είναι το δώρο;. ΓΙΑ ΤΟΝ ΦΙΛΟ/Η. ΓΙΑ ...,"""shoes"" ""gift card"" Greece",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,MANUAL_REVIEW,foreign_or_unclear_market_relevance
100,sportsdirect.mt,Gift Cards | Sports Direct Malta,https://www.sportsdirect.mt/language/en-gb/customerservices/placingorders/giftcards/1000,Gift Cards | Sports Direct Malta,QUESTION - Can I use my Gift card online? ANSWER. Gift Cards can be redeemed by UK customers online at SportsDirect.com Malta and in branches of ...,"""Malta"" fashion ""gift card"" official",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,MANUAL_REVIEW,foreign_or_unclear_market_relevance
100,starstravel.info,Gift Card - Stars Travel,https://www.starstravel.info/en/gift-card,Gift Card - Stars Travel,Selected Hotels · Dream Destinations · Tourism in Bulgaria · Blog · About Us · Contacts · Gift Card · Travel Insurance · Quality Assurance · Terms and ...,"""Bulgaria"" hotel ""gift card"" official",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,MANUAL_REVIEW,foreign_or_unclear_market_relevance
100,startselect.com,Buy Digital Gift Cards Online at Startselect,https://startselect.com/gr-en/gift-cards,Buy Digital Gift Cards Online at Startselect,Startselect offers a wide range of digital gift cards in different categories such as gaming ... This means that you'll always find the perfect gift card for any ...,"""gaming"" ""gift card"" Greece",5,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,MANUAL_REVIEW,foreign_or_unclear_market_relevance
100,store.iloveveterinary.com,I Love Veterinary Gift Card,https://store.iloveveterinary.com/products/i-love-veterinary-gift-card?srsltid=AfmBOordnx5Ujqm7bsl9W1mo8-ghEqkGhCG-NGhz8k6jURurCCMZ5zfS,I Love Veterinary Gift Card,Give them the gift of choice with an I love Veterinary gift card. Gift cards are delivered by email and contain instructions to redeem them at checkout. Our ...,"""veterinary"" ""gift card"" Greece",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,MANUAL_REVIEW,foreign_or_unclear_market_relevance
100,store.kapetanis.com,Δωροκάρτα GKapetanis,https://store.kapetanis.com/gift-card-dorokarta.html?srsltid=AfmBOoo82aWCVQtSd8E0zc172Qdt8JKVKMjkSXopjy8bg-AAcjkGR5Ho,Δωροκάρτα GKapetanis,Bluepoint Swimwear · TOP BRANDS. TOP BRANDS. Triumph · Sloggi · Selenehot · LORMAR ... Ηλεκτρονική Δωροκάρτα GKapetanis. Click to enlarge. Μετάβαση στην αρχή της ...,"""swimwear"" ""δωροκάρτα"" Greece",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,MANUAL_REVIEW,foreign_or_unclear_market_relevance
85,stratic.de,Buy Stratic gift vouchers online | Travel voucher,https://stratic.de/en/pages/geschenkgutscheine?srsltid=AfmBOoo66hmF_axv_LHhyqqejukUbJd9gzUTgFsInyg0ZREw2UNK7L3B,Buy Stratic gift vouchers online | Travel voucher,"Who is a gift voucher suitable for? A voucher is always the right choice if you know someone needs luggage or a new bag – but are unsure which model, color, or ...","""luggage"" ""gift voucher"" Greece",5,data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,MANUAL_REVIEW,foreign_or_unclear_market_relevance
85,support.apple.com,"Πώς να εξαργυρώσετε τη δωροκάρτα Apple Gift Card, την ...",https://support.apple.com/el-gr/118242,"Πώς να εξαργυρώσετε τη δωροκάρτα Apple Gift Card, την ...","... Gift Card. Εξαργυρώστε τη δωροκάρτα σας στο App Store ή στην εφαρμογή Apple Music, για να τη χρησιμοποιήσετε για αγορές στοιχείων, όπως εφαρμογών, συνδρομών ...","""music"" ""gift card"" Greece",6,data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,MANUAL_REVIEW,foreign_or_unclear_market_relevance
100,support.spotify.com,Δωροκάρτες Spotify,https://support.spotify.com/gr/article/gift-cards/,Δωροκάρτες Spotify,Η δωροκάρτα τίθεται σε ισχύ είτε στην επόμενη ημερομηνία πληρωμής του ... Fitness με το Spotify · Οι ενημερώσεις σου · Μηνύματα Spotify. Δυνατότητες στα ...,"""fitness"" ""δωροκάρτα"" Greece",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,MANUAL_REVIEW,foreign_or_unclear_market_relevance
100,swarovski.com,Δωροκάρτα Swarovski | Swarovski GR,https://www.swarovski.com/el-GR/s-giftcardbuy/,Δωροκάρτα Swarovski | Swarovski GR,Επιλέξτε το αγαπημένο σας σχέδιο για τη δωροκάρτα μαζί με το ποσό προσφοράς. Κάποιο αγαπημένο σας πρόσωπο θα νιώσει χαρά με τη δωροκάρτα Swarovski ... Experience ...,"""experience"" ""δωροκάρτα"" Greece",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,MANUAL_REVIEW,foreign_or_unclear_market_relevance
100,sweetcare.com,BUY GIFT CARD - SweetCare Cyprus,https://www.sweetcare.com/cy/giftcard.aspx?st=02,BUY GIFT CARD - SweetCare Cyprus,"Select the amount you want to offer, personalize a message and you're done! With SweetCare Gift Card, you will be able to pamper those who most deserve it!","""Cyprus"" beauty ""gift card"" official",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,MANUAL_REVIEW,foreign_or_unclear_market_relevance
100,swissotel.com,Swissôtel Gift Card,https://www.swissotel.com/about-swissotel/gift-card/,Swissôtel Gift Card,Swissôtel Gift Card - Feel welcome to Swissôtel Hotels and Resorts. Book one ... Switzerland. Bern. Türkiye. Bodrum Gündoğan · Bodrum Turgutreis · Bursa · Cesme ...,"""Switzerland"" hotel ""gift card"" official",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,MANUAL_REVIEW,foreign_or_unclear_market_relevance
100,tavellio.com,Tavellio Gift Card | The Perfect Lighting Gift,https://www.tavellio.com/collections/giftcard,Tavellio Gift Card | The Perfect Lighting Gift,Give the gift of choice with a Tavellio Gift Card and let them discover timeless lighting and premium designs.,"""lighting"" ""gift card"" Greece",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,MANUAL_REVIEW,foreign_or_unclear_market_relevance
100,tbdeyewear.com,Tbdeyewear,https://www.tbdeyewear.com/pages/gift-card?srsltid=AfmBOor6mtO5XmzD2_hwQo1gIIRKEEj1VT2g7fEjARDUfbP7DiV96hDX,E-Gift Card Policy,Gift cards can be redeemed only on TBD Eyewear website · The gift card's value can be used towards the purchase of any eligible products available on our website ...,"""eyewear"" ""gift card"" Greece",5,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,MANUAL_REVIEW,foreign_or_unclear_market_relevance
100,thebodyshop.cy,Thebodyshop,https://thebodyshop.cy/en/products/e-gift-card-1,E-Gift Card,The Body Shop Cyprus · Log in Search Cart · Trending · Must-have Essentials ... E-Gift Card. SEND AN ONLINE E-GIFT CARD. Stuck for gift ideas? Or did you ...,"""Cyprus"" beauty ""gift card"" official",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,MANUAL_REVIEW,foreign_or_unclear_market_relevance
100,theguardian.com,10 of the best holiday gift voucher ideas | Travel | The Guardian,https://www.theguardian.com/travel/2017/dec/11/10-best-holiday-gift-voucher-ideas,10 of the best holiday gift voucher ideas | Travel | The Guardian,"... Travel · US · Europe · UK. Gartmore House, Scotland, in its rolling grounds ... 10 of the best holiday gift voucher ideas. This article is more ...","""UK"" travel ""gift voucher"" official",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,MANUAL_REVIEW,foreign_or_unclear_market_relevance
100,therapyofflowers.com,Therapy of Flowers Gift Card | Digital Gift Voucher,https://www.therapyofflowers.com/products/gift-card-form-therapy-of-flowers?srsltid=AfmBOoqUVVdBgcCTfLTQxKH-7DuNC5ceKIYsSlmC5qAvz81sArrylZTA,Therapy of Flowers Gift Card | Digital Gift Voucher,"Whether you're celebrating a birthday, saying thank you, or surprising someone ``just because'', a Therapy of Flowers Gift Card lets your loved ones choose ...","""flowers"" ""gift voucher"" Greece",5,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,MANUAL_REVIEW,foreign_or_unclear_market_relevance
100,timeshop24.com,100 Euro Gift Voucher - Timeshop24,https://www.timeshop24.com/100-gift-voucher.html?srsltid=AfmBOoqRSN10jvgIUZ-ZaV3GFDjAbe6GESHIefw8QNv3WP7FVQAZW09G,100 Euro Gift Voucher - Timeshop24,Timeshop24 - SHOP FOR WATCHES + JEWELREY SINCE 2004. Search. Search. ×. Advanced ... 100 Euro Gift Voucher. Be the first to review this product. $117.22. In ...,"""watches"" ""gift voucher"" Greece",5,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,MANUAL_REVIEW,foreign_or_unclear_market_relevance
100,tods.com,Tod's Gift Card,https://www.tods.com/gr-en/add-gift-card/,Tod's Gift Card,"18 Salisbury Road, Tsim Sha Tsui, Kowloon, Hong Kong. SOGO Causeway Bay TOD'S Boutique - Sogo Department Store ... Gift Card. Have you lost your Gift Card code?","""department store"" ""gift card"" Greece",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,MANUAL_REVIEW,foreign_or_unclear_market_relevance
100,traingift.com,NS Gift Voucher | Explore The Netherlands with Traingift,https://www.traingift.com/en/partner/ns-gift-voucher/,NS Gift Voucher | Explore The Netherlands with Traingift,Digital gift voucher. Personalise your voucher. The voucher for people who love train travel ... trip to Amsterdam to travel across the Netherlands & beyond.,"""Netherlands"" travel ""gift voucher"" official",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,MANUAL_REVIEW,foreign_or_unclear_market_relevance
100,travelbase.world,Travelbase gift voucher,https://travelbase.world/travelbase-giftvoucher/,Travelbase gift voucher,"Europe. Europe. Finnish Lapland (3); France (3); Iceland (3); Italy (8); Madeira ... Create a gift voucher in just a few clicks, valid on all Travelbase trips!","""Europe"" travel ""gift voucher"" official",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,MANUAL_REVIEW,foreign_or_unclear_market_relevance
100,travelgiftcard.lastminute.com,"Travel gift vouchers, Best holiday gift card | lastminute.com",https://travelgiftcard.lastminute.com/,"Travel gift vouchers, Best holiday gift card | lastminute.com","What is the difference between a gift card, holiday gift voucher or travel gift card? ... lastminute.com ATOL protected – UK Civil Aviation Authority logo ...","""UK"" travel ""gift voucher"" official",5,data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,MANUAL_REVIEW,foreign_or_unclear_market_relevance
100,treatwell.be,Treatwell Gift Card | The Ultimate Health & Beauty Gift Idea,https://www.treatwell.be/en/gift-card/,Treatwell Gift Card | The Ultimate Health & Beauty Gift Idea,"Each Treatwell Gift Card carries a digital balance for pampering, redeemable at thousands of salons and wellness venues when you book on treatwell.co.uk or the ...","""Portugal"" beauty ""gift card"" official",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,MANUAL_REVIEW,foreign_or_unclear_market_relevance
100,treatwell.ie,Treatwell Gift Card | The Ultimate Health & Beauty Gift Idea,https://www.treatwell.ie/gift-card/,Treatwell Gift Card | The Ultimate Health & Beauty Gift Idea,"The Treatwell Gift Card. Gift great hair, glowing skin, stress-melting massages, and main-character confidence. You gift it. They live it.","""Ireland"" beauty ""gift card"" official",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,MANUAL_REVIEW,foreign_or_unclear_market_relevance
100,twinkles.net,Gift Card - Twinkles Dental Jewelry,https://www.twinkles.net/products/gift-card-twinkles-dental-jewelry?srsltid=AfmBOoq6zzP_diqYo7DnEf-XBGCpBCJLQTjvnucq24XcgnuP30m3prJv,Gift Card - Twinkles Dental Jewelry,Gift Card - Twinkles Dental Jewelry. Sale price$33.00 USD. Tax excluded. Shipping calculated at checkout.,"""dental"" ""gift card"" Greece",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,MANUAL_REVIEW,foreign_or_unclear_market_relevance
80,twofacetattoo.com,VOUCHERS & GIFT CARDS – TwoFace Tattoo Studio,https://twofacetattoo.com/collections/vouchers?srsltid=AfmBOorr27T1w7cI2Hwwsc6xs-KZRqeHAFzAAlorYUQw_MV-Ao0riEHl,VOUCHERS & GIFT CARDS – TwoFace Tattoo Studio,3 products · Digital Tattoo Gift Voucher · Digital Tattoo Gift Voucher · Tattoo Gift Voucher (paper) · Tattoo Gift Voucher (paper) · TwoFace Gift Card · TwoFace Gift ...,"""tattoo"" ""gift card"" Greece",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,MANUAL_REVIEW,foreign_or_unclear_market_relevance
100,uber.com,Δωροκάρτα Uber,https://www.uber.com/gr/el/gift-cards/,Δωροκάρτα Uber,Μια δωροκάρτα Uber για εσάς ... Enjoy food from thousands of restaurants in cities around the world.,"""food"" ""δωροκάρτα"" Greece",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,MANUAL_REVIEW,foreign_or_unclear_market_relevance
80,ullajewelry.nl,ULLA Jewelry Gift Card / Voucher,https://ullajewelry.nl/products/ulla-jewelry-voucher,ULLA Jewelry Gift Card / Voucher,ULLA Jewelry · Home; Collections. May 2025 · The Latest · All Collections. Catalog. Earrings · Bracelets · Necklaces · Rings · Gift Voucher · About Me · FAQs ...,"""jewelry"" ""gift voucher"" Greece",6,data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,MANUAL_REVIEW,foreign_or_unclear_market_relevance
100,us.harrisshoes.it,Birthday gift voucher - Harris Shoes 1913,https://us.harrisshoes.it/products/birthday-gift-voucher,Birthday gift voucher - Harris Shoes 1913,"Birthday gift voucher ; Cuts · 400,00 € ; Where art and nature meet. Our artisan sneakers, inspired by Tuscan landscapes, combine elegance and authenticity. Every ...","""sneakers"" ""gift voucher"" Greece",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,MANUAL_REVIEW,foreign_or_unclear_market_relevance
100,vellutini-lingerie.com,Vellutini Lingerie Gift Card,https://vellutini-lingerie.com/products/vellutini-lingerie-gift-card,Vellutini Lingerie Gift Card,"Perfect for those who appreciate beauty, heritage, and luxurious details, our gift card allows your loved ones to choose their own piece of Mediterranean ...","""lingerie"" ""gift card"" Greece",5,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,MANUAL_REVIEW,foreign_or_unclear_market_relevance
80,venturephotography.in,Register a Gift Voucher | Venture Photography Studios UK,https://venturephotography.in/register/,Register a Gift Voucher | Venture Photography Studios UK,"... Gift Voucher · Photoshoots · Family Photoshoots · Maternity & Baby Photoshoots · Pet ... You will also gain access to fantastic content, photography tips & tricks ...","""photography"" ""gift voucher"" Greece",6,data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,MANUAL_REVIEW,foreign_or_unclear_market_relevance
100,vikingmarine.ie,Viking Marine Gift Voucher,https://vikingmarine.ie/products/gift-voucher?srsltid=AfmBOorad1AbRg1GvmQ39X2bTaBoSlD-y3-f-X-ew2xmYfs8CapBpE3M,Viking Marine Gift Voucher,Viking Marine Gift Voucher. €10.00 /. Tax included. Shipping calculated at checkout.,"""marine"" ""gift voucher"" Greece",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,MANUAL_REVIEW,foreign_or_unclear_market_relevance
100,vincerocollective.com,Let Them Choose - The Gift Card - Vincero Collective,https://vincerocollective.com/products/gift-card,Let Them Choose - The Gift Card - Vincero Collective,"You have so many exciting styles of men's and women's watches. To chose for someone else would almost be unfair. Anyway, I gave four gift cards and all got back ...","""watches"" ""gift voucher"" Greece",5,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,MANUAL_REVIEW,foreign_or_unclear_market_relevance
100,vinoble-cosmetics.at,Gift Cards | VINOBLE Cosmetics Shop,https://www.vinoble-cosmetics.at/en/accessories/gift-cards.html?srsltid=AfmBOopUyfGHM40gMgpQdKnG5uuVEc3vtvOUNB4o625fgJVR-xYubcpG,Gift Cards | VINOBLE Cosmetics Shop,"... Austria! 1 Item. Sort By. Position, Product Name, Price, Content. VINOBLE COSMETICS Gift Card · Gift card. Freely selectable amount. From €30.00. To €500.00.","""Austria"" beauty ""gift card"" official",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,MANUAL_REVIEW,foreign_or_unclear_market_relevance
100,voicemap.me,Buy a travel gift card for VoiceMap tours ...,https://voicemap.me/travel-gift-card,Buy a travel gift card for VoiceMap tours ...,Boat or Ferry Tour Use the same tour upriver and down. Partner. Pricing ... Buying a gift voucher provides your recipient with tour credits. Each credit ...,"""ferry"" ""gift voucher"" Greece",5,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,MANUAL_REVIEW,foreign_or_unclear_market_relevance
100,voltawinebar.com,Gift Cards - Volta Wine Bar Store,https://voltawinebar.com/pages/gift-cards,Gift Cards - Volta Wine Bar Store,... gift voucher when making your booking ... Bar is open | Free delivery on orders over €60 Bar is open | Free delivery on orders over €60. Account · Cart (0).,"""bar"" ""gift voucher"" Greece",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,MANUAL_REVIEW,foreign_or_unclear_market_relevance
100,vpflowers.ie,Gift Voucher - VPFLOWERS,https://vpflowers.ie/gift-voucher,Gift Voucher - VPFLOWERS,"Gift Voucher - Not quite sure what to get for your loved one(s)? Send them ... VP Flowers is a Dublin based florist which is located in Phibsborough, a ...","""flowers"" ""gift voucher"" Greece",5,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,MANUAL_REVIEW,foreign_or_unclear_market_relevance
